714,rxjava-computation-expressions,the conditional operators are going in this contrib module.  see https://github.com/netflix/rxjava/issues/683,IO,Util
724,added new release workflow for release automation,the purpose of this rb is to give you heads-up about the improvements to the release automation that i work on. the algorithm is implemented and will not change much. documentation  edge case unit tests and fixing runnability from gradle are pending (travis ci will fail on this pr).  the goal of the new  release-workflow  plugin is to able to express the release automation in the build.gradle file like that:      groovy releaseworkflow {     step releaseneeded     onlyif { releaseneeded.needed }     step bintrayupload     step pullcommits     step configuregenericgituser  cleanup: restoregituser     step commitreleasenotes  rollback: resetreleasenotes     step tagnewversion  rollback: removenewtag     step bumpversion  rollback: unbumpversion     step pushchanges }      more over  it will be very easy to test out the release locally or even individual release steps:      ./gradlew release -pdryrun ./gradlew pullcommits -psinglestep,IO,Util
732,tests of two layout formatters,two more tests (took a while to understand authors  so incomplete but at least something).  i will merge as soon that i see the coverage and it is not to bad.,Util,IO
733,improved menu structure,![new menu](https://cloud.ent.com/assets/375693/12645272/3db1662a-c5c9-11e5-92f6-55b64f0515b2.png),Util,IO
734,new nullable(class<t>) matcher for convenient matching of nullable arguments,after using mockito  i have found that the new behaviors of matcher are good and indeed show problems in the test code or in the production code. however i have found that i miss an easy way to express a matcher for  nullable  argument when the production code may produce either  null  or value types  typically  stream.of(<mixed values>).map(o -> mapper.map(c))   the current options are :,IO,Util
738,publish and publishlast overloads,listed in #653  these operators use the existing multicast and subject infrastructure so i omitted any direct tests.,Util,IO
739,use urldownload instead of getresults for fetching stuff,relates to #738   fixed some things in gvkparser to hopefully get rid of the final coverity warnings there.,Util,IO
740,timeout with selector overloads,listed in #653.,Util,IO
741,new operator framework,the commits are structured as follows - add new operator and testing framework - add new versions of all existing operators - convert execution engine to use new operators - add new scheduler that favors interactive queries - add blocking support to operators - rewrite the context and stats system  - convert compiler to new operators - convert benchmarks to new operators - convert storage manager to new operators - convert a few remaining tests - remove old operators  after this main body of work is reviewed  i will add additional commits to repackage and rename classes to the old style  because doing this before the review will make fixes more difficult.,IO,Util
752,fixed #751,this should 751. should be merged in without waiting for confirmation.,i18n,IO,Interpreter,Test,Util
755,fix npe at saving does not reset save flag #741,741 (and a lot of other null pointer exceptions). gettype and getstandardtype now return an optional instead of possible null values.,Util,IO
765,removed unused group submenu from rightclickmenu,all code is now gone (and the move to group menu item follows the same logic as the add to and remove from group).,Util,IO
786,careful with that global search and replace  eugene.,restoring the working urls of rxjava wiki pages and marble diagrams in the javadocs http://www.youtube.com/watch?v=aymyxtfwuz8,IO,Util
790,make cpu time tracking in operatorstats configurable,added task.cpu-timer-enabled  which can be used to turn off cpu time tracking,IO,Test,Util
791,improve switchonnext description in javadocs,also: repair anchors in links to rxjava wiki in javadocs,Util,IO
793,more list<bibentry> instead of bibentry,instead of #762.,IO,Util
803,adds a warning for ibm j9 vms if mock generation fails,related to #801  this pr simply adds a warning for ibm j9 vms if the mock maker fails.,IO,Util,Test
